uf,tipo_doenca,local_obito,faixa_etaria,sexo,total,uf_int,tipo_doenca_int,local_obito_int,faixa_etaria_int,sexo_int
GO,OUTRAS,DOMICILIO,60 - 69,F,205,8,0,0,6,0
GO,OUTRAS,DOMICILIO,60 - 69,M,387,8,0,0,6,1
GO,OUTRAS,HOSPITAL,60 - 69,F,672,8,0,1,6,0
GO,OUTRAS,HOSPITAL,60 - 69,M,879,8,0,1,6,1
GO,OUTRAS,IGNORADO,60 - 69,F,18,8,0,5,6,0
GO,OUTRAS,IGNORADO,60 - 69,M,42,8,0,5,6,1
GO,OUTRAS,OUTRO,60 - 69,F,61,8,0,2,6,0
GO,OUTRAS,OUTRO,60 - 69,M,145,8,0,2,6,1
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,F,149,8,0,3,6,0
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,M,223,8,0,3,6,1
GO,OUTRAS,POSTO_SAUDE,60 - 69,M,2,8,0,6,6,1
GO,OUTRAS,VIA_PUBLICA,60 - 69,F,5,8,0,4,6,0
GO,OUTRAS,VIA_PUBLICA,60 - 69,M,40,8,0,4,6,1
GO,COVID,DOMICILIO,60 - 69,F,2,8,1,0,6,0
GO,COVID,DOMICILIO,60 - 69,M,3,8,1,0,6,1
GO,COVID,HOSPITAL,60 - 69,F,27,8,1,1,6,0
GO,COVID,HOSPITAL,60 - 69,M,21,8,1,1,6,1
GO,COVID,OUTRO,60 - 69,M,1,8,1,2,6,1
GO,COVID,OUTROS_SERVICOS_SAUDE,60 - 69,F,4,8,1,3,6,0
GO,COVID,OUTROS_SERVICOS_SAUDE,60 - 69,M,5,8,1,3,6,1
GO,INDETERMINADA,DOMICILIO,60 - 69,M,1,8,2,0,6,1
GO,INDETERMINADA,HOSPITAL,60 - 69,M,2,8,2,1,6,1
GO,INDETERMINADA,IGNORADO,60 - 69,F,2,8,2,5,6,0
GO,INDETERMINADA,IGNORADO,60 - 69,M,1,8,2,5,6,1
GO,INDETERMINADA,OUTRO,60 - 69,F,1,8,2,2,6,0
GO,INDETERMINADA,OUTRO,60 - 69,M,2,8,2,2,6,1
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,60 - 69,F,1,8,2,3,6,0
GO,INDETERMINADA,VIA_PUBLICA,60 - 69,M,1,8,2,4,6,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,F,54,8,3,0,6,0
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,M,58,8,3,0,6,1
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,F,168,8,3,1,6,0
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,M,180,8,3,1,6,1
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,60 - 69,F,2,8,3,5,6,0
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,60 - 69,M,1,8,3,5,6,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,F,11,8,3,2,6,0
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,M,16,8,3,2,6,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,60 - 69,F,40,8,3,3,6,0
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,40,8,3,3,6,1
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,60 - 69,F,2,8,3,4,6,0
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,60 - 69,M,2,8,3,4,6,1
GO,PNEUMONIA,DOMICILIO,60 - 69,F,11,8,4,0,6,0
GO,PNEUMONIA,DOMICILIO,60 - 69,M,25,8,4,0,6,1
GO,PNEUMONIA,HOSPITAL,60 - 69,F,423,8,4,1,6,0
GO,PNEUMONIA,HOSPITAL,60 - 69,M,515,8,4,1,6,1
GO,PNEUMONIA,IGNORADO,60 - 69,F,2,8,4,5,6,0
GO,PNEUMONIA,IGNORADO,60 - 69,M,15,8,4,5,6,1
GO,PNEUMONIA,OUTRO,60 - 69,F,7,8,4,2,6,0
GO,PNEUMONIA,OUTRO,60 - 69,M,9,8,4,2,6,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,60 - 69,F,62,8,4,3,6,0
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,94,8,4,3,6,1
GO,SEPTICEMIA,DOMICILIO,60 - 69,F,10,8,5,0,6,0
GO,SEPTICEMIA,DOMICILIO,60 - 69,M,21,8,5,0,6,1
GO,SEPTICEMIA,HOSPITAL,60 - 69,F,305,8,5,1,6,0
GO,SEPTICEMIA,HOSPITAL,60 - 69,M,393,8,5,1,6,1
GO,SEPTICEMIA,IGNORADO,60 - 69,F,7,8,5,5,6,0
GO,SEPTICEMIA,IGNORADO,60 - 69,M,5,8,5,5,6,1
GO,SEPTICEMIA,OUTRO,60 - 69,F,6,8,5,2,6,0
GO,SEPTICEMIA,OUTRO,60 - 69,M,8,8,5,2,6,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,60 - 69,F,43,8,5,3,6,0
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,67,8,5,3,6,1
GO,SEPTICEMIA,VIA_PUBLICA,60 - 69,M,1,8,5,4,6,1
GO,SRAG,HOSPITAL,60 - 69,F,8,8,6,1,6,0
GO,SRAG,HOSPITAL,60 - 69,M,12,8,6,1,6,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,60 - 69,F,2,8,6,3,6,0
MA,OUTRAS,AMBULANCIA,60 - 69,F,2,9,0,7,6,0
MA,OUTRAS,AMBULANCIA,60 - 69,M,8,9,0,7,6,1
MA,OUTRAS,DOMICILIO,60 - 69,F,191,9,0,0,6,0
MA,OUTRAS,DOMICILIO,60 - 69,M,399,9,0,0,6,1
MA,OUTRAS,HOSPITAL,60 - 69,F,514,9,0,1,6,0
MA,OUTRAS,HOSPITAL,60 - 69,M,689,9,0,1,6,1
MA,OUTRAS,IGNORADO,60 - 69,F,3,9,0,5,6,0
MA,OUTRAS,IGNORADO,60 - 69,M,7,9,0,5,6,1
MA,OUTRAS,OUTRO,60 - 69,F,22,9,0,2,6,0
MA,OUTRAS,OUTRO,60 - 69,M,73,9,0,2,6,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,F,9,9,0,3,6,0
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,M,15,9,0,3,6,1
MA,OUTRAS,VIA_PUBLICA,60 - 69,F,6,9,0,4,6,0
MA,OUTRAS,VIA_PUBLICA,60 - 69,M,19,9,0,4,6,1
MA,COVID,AMBULANCIA,60 - 69,M,1,9,1,7,6,1
MA,COVID,HOSPITAL,60 - 69,F,3,9,1,1,6,0
MA,COVID,HOSPITAL,60 - 69,M,5,9,1,1,6,1
MA,INDETERMINADA,DOMICILIO,60 - 69,F,5,9,2,0,6,0
MA,INDETERMINADA,DOMICILIO,60 - 69,M,9,9,2,0,6,1
MA,INDETERMINADA,HOSPITAL,60 - 69,F,4,9,2,1,6,0
MA,INDETERMINADA,HOSPITAL,60 - 69,M,6,9,2,1,6,1
MA,INDETERMINADA,IGNORADO,60 - 69,M,1,9,2,5,6,1
MA,INDETERMINADA,OUTRO,60 - 69,M,2,9,2,2,6,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,F,24,9,3,0,6,0
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,M,27,9,3,0,6,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,F,117,9,3,1,6,0
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,M,108,9,3,1,6,1
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,60 - 69,M,1,9,3,5,6,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,F,4,9,3,2,6,0
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,M,7,9,3,2,6,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,60 - 69,F,5,9,3,3,6,0
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,5,9,3,3,6,1
MA,PNEUMONIA,DOMICILIO,60 - 69,F,13,9,4,0,6,0
MA,PNEUMONIA,DOMICILIO,60 - 69,M,18,9,4,0,6,1
MA,PNEUMONIA,HOSPITAL,60 - 69,F,152,9,4,1,6,0
MA,PNEUMONIA,HOSPITAL,60 - 69,M,223,9,4,1,6,1
MA,PNEUMONIA,IGNORADO,60 - 69,F,1,9,4,5,6,0
MA,PNEUMONIA,IGNORADO,60 - 69,M,2,9,4,5,6,1
MA,PNEUMONIA,OUTRO,60 - 69,F,8,9,4,2,6,0
MA,PNEUMONIA,OUTRO,60 - 69,M,9,9,4,2,6,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,60 - 69,F,1,9,4,3,6,0
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,2,9,4,3,6,1
MA,PNEUMONIA,VIA_PUBLICA,60 - 69,F,1,9,4,4,6,0
MA,SEPTICEMIA,DOMICILIO,60 - 69,F,2,9,5,0,6,0
MA,SEPTICEMIA,DOMICILIO,60 - 69,M,14,9,5,0,6,1
MA,SEPTICEMIA,HOSPITAL,60 - 69,F,190,9,5,1,6,0
MA,SEPTICEMIA,HOSPITAL,60 - 69,I,1,9,5,1,6,2
MA,SEPTICEMIA,HOSPITAL,60 - 69,M,219,9,5,1,6,1
MA,SEPTICEMIA,IGNORADO,60 - 69,F,1,9,5,5,6,0
MA,SEPTICEMIA,IGNORADO,60 - 69,M,2,9,5,5,6,1
MA,SEPTICEMIA,OUTRO,60 - 69,F,2,9,5,2,6,0
MA,SEPTICEMIA,OUTRO,60 - 69,M,9,9,5,2,6,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,60 - 69,F,2,9,5,3,6,0
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,3,9,5,3,6,1
MA,SEPTICEMIA,VIA_PUBLICA,60 - 69,F,1,9,5,4,6,0
MA,SRAG,DOMICILIO,60 - 69,F,1,9,6,0,6,0
MA,SRAG,HOSPITAL,60 - 69,F,4,9,6,1,6,0
MA,SRAG,HOSPITAL,60 - 69,M,6,9,6,1,6,1
MA,SRAG,OUTRO,60 - 69,M,1,9,6,2,6,1
MG,OUTRAS,DOMICILIO,60 - 69,F,1204,10,0,0,6,0
MG,OUTRAS,DOMICILIO,60 - 69,I,1,10,0,0,6,2
MG,OUTRAS,DOMICILIO,60 - 69,M,2293,10,0,0,6,1
MG,OUTRAS,HOSPITAL,60 - 69,F,2897,10,0,1,6,0
MG,OUTRAS,HOSPITAL,60 - 69,I,1,10,0,1,6,2
MG,OUTRAS,HOSPITAL,60 - 69,M,4052,10,0,1,6,1
MG,OUTRAS,IGNORADO,60 - 69,F,53,10,0,5,6,0
MG,OUTRAS,IGNORADO,60 - 69,I,17,10,0,5,6,2
MG,OUTRAS,IGNORADO,60 - 69,M,90,10,0,5,6,1
MG,OUTRAS,OUTRO,60 - 69,F,108,10,0,2,6,0
MG,OUTRAS,OUTRO,60 - 69,M,293,10,0,2,6,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,F,353,10,0,3,6,0
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,M,480,10,0,3,6,1
MG,OUTRAS,VIA_PUBLICA,60 - 69,F,49,10,0,4,6,0
MG,OUTRAS,VIA_PUBLICA,60 - 69,M,152,10,0,4,6,1
MG,COVID,DOMICILIO,60 - 69,F,1,10,1,0,6,0
MG,COVID,DOMICILIO,60 - 69,M,2,10,1,0,6,1
MG,COVID,HOSPITAL,60 - 69,F,36,10,1,1,6,0
MG,COVID,HOSPITAL,60 - 69,M,40,10,1,1,6,1
MG,COVID,IGNORADO,60 - 69,F,2,10,1,5,6,0
MG,COVID,IGNORADO,60 - 69,M,1,10,1,5,6,1
MG,COVID,OUTROS_SERVICOS_SAUDE,60 - 69,F,3,10,1,3,6,0
MG,COVID,OUTROS_SERVICOS_SAUDE,60 - 69,M,5,10,1,3,6,1
MG,INDETERMINADA,DOMICILIO,60 - 69,F,58,10,2,0,6,0
MG,INDETERMINADA,DOMICILIO,60 - 69,M,122,10,2,0,6,1
MG,INDETERMINADA,HOSPITAL,60 - 69,F,25,10,2,1,6,0
MG,INDETERMINADA,HOSPITAL,60 - 69,M,50,10,2,1,6,1
MG,INDETERMINADA,IGNORADO,60 - 69,I,1,10,2,5,6,2
MG,INDETERMINADA,IGNORADO,60 - 69,M,6,10,2,5,6,1
MG,INDETERMINADA,OUTRO,60 - 69,F,4,10,2,2,6,0
MG,INDETERMINADA,OUTRO,60 - 69,M,13,10,2,2,6,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,60 - 69,F,9,10,2,3,6,0
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,60 - 69,M,6,10,2,3,6,1
MG,INDETERMINADA,VIA_PUBLICA,60 - 69,M,20,10,2,4,6,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,F,86,10,3,0,6,0
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,M,123,10,3,0,6,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,F,632,10,3,1,6,0
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,M,702,10,3,1,6,1
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,60 - 69,F,8,10,3,5,6,0
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,60 - 69,M,9,10,3,5,6,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,F,4,10,3,2,6,0
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,M,7,10,3,2,6,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,60 - 69,F,57,10,3,3,6,0
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,85,10,3,3,6,1
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,60 - 69,F,5,10,3,4,6,0
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,60 - 69,M,8,10,3,4,6,1
MG,PNEUMONIA,DOMICILIO,60 - 69,F,29,10,4,0,6,0
MG,PNEUMONIA,DOMICILIO,60 - 69,M,47,10,4,0,6,1
MG,PNEUMONIA,HOSPITAL,60 - 69,F,1176,10,4,1,6,0
MG,PNEUMONIA,HOSPITAL,60 - 69,M,1774,10,4,1,6,1
MG,PNEUMONIA,IGNORADO,60 - 69,F,11,10,4,5,6,0
MG,PNEUMONIA,IGNORADO,60 - 69,I,1,10,4,5,6,2
MG,PNEUMONIA,IGNORADO,60 - 69,M,23,10,4,5,6,1
MG,PNEUMONIA,OUTRO,60 - 69,F,5,10,4,2,6,0
MG,PNEUMONIA,OUTRO,60 - 69,M,9,10,4,2,6,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,60 - 69,F,83,10,4,3,6,0
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,140,10,4,3,6,1
MG,PNEUMONIA,VIA_PUBLICA,60 - 69,F,1,10,4,4,6,0
MG,PNEUMONIA,VIA_PUBLICA,60 - 69,M,2,10,4,4,6,1
MG,SEPTICEMIA,DOMICILIO,60 - 69,F,23,10,5,0,6,0
MG,SEPTICEMIA,DOMICILIO,60 - 69,M,27,10,5,0,6,1
MG,SEPTICEMIA,HOSPITAL,60 - 69,F,1608,10,5,1,6,0
MG,SEPTICEMIA,HOSPITAL,60 - 69,M,1895,10,5,1,6,1
MG,SEPTICEMIA,IGNORADO,60 - 69,F,18,10,5,5,6,0
MG,SEPTICEMIA,IGNORADO,60 - 69,M,19,10,5,5,6,1
MG,SEPTICEMIA,OUTRO,60 - 69,F,7,10,5,2,6,0
MG,SEPTICEMIA,OUTRO,60 - 69,M,8,10,5,2,6,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,60 - 69,F,83,10,5,3,6,0
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,103,10,5,3,6,1
MG,SEPTICEMIA,VIA_PUBLICA,60 - 69,F,1,10,5,4,6,0
MG,SEPTICEMIA,VIA_PUBLICA,60 - 69,M,1,10,5,4,6,1
MG,SRAG,DOMICILIO,60 - 69,F,1,10,6,0,6,0
MG,SRAG,DOMICILIO,60 - 69,M,1,10,6,0,6,1
MG,SRAG,HOSPITAL,60 - 69,F,20,10,6,1,6,0
MG,SRAG,HOSPITAL,60 - 69,M,27,10,6,1,6,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,60 - 69,F,2,10,6,3,6,0
MG,SRAG,OUTROS_SERVICOS_SAUDE,60 - 69,M,5,10,6,3,6,1
MS,OUTRAS,DOMICILIO,60 - 69,F,127,11,0,0,6,0
MS,OUTRAS,DOMICILIO,60 - 69,M,242,11,0,0,6,1
MS,OUTRAS,HOSPITAL,60 - 69,F,331,11,0,1,6,0
MS,OUTRAS,HOSPITAL,60 - 69,M,529,11,0,1,6,1
MS,OUTRAS,OUTRO,60 - 69,F,13,11,0,2,6,0
MS,OUTRAS,OUTRO,60 - 69,M,43,11,0,2,6,1
MS,OUTRAS,POSTO_SAUDE,60 - 69,F,1,11,0,6,6,0
MS,OUTRAS,POSTO_SAUDE,60 - 69,M,3,11,0,6,6,1
MS,OUTRAS,VIA_PUBLICA,60 - 69,F,6,11,0,4,6,0
MS,OUTRAS,VIA_PUBLICA,60 - 69,M,30,11,0,4,6,1
MS,COVID,DOMICILIO,60 - 69,F,1,11,1,0,6,0
MS,COVID,HOSPITAL,60 - 69,F,8,11,1,1,6,0
MS,COVID,HOSPITAL,60 - 69,M,11,11,1,1,6,1
MS,INDETERMINADA,DOMICILIO,60 - 69,F,5,11,2,0,6,0
MS,INDETERMINADA,DOMICILIO,60 - 69,M,9,11,2,0,6,1
MS,INDETERMINADA,HOSPITAL,60 - 69,F,1,11,2,1,6,0
MS,INDETERMINADA,HOSPITAL,60 - 69,M,2,11,2,1,6,1
MS,INDETERMINADA,OUTRO,60 - 69,M,1,11,2,2,6,1
MS,INDETERMINADA,POSTO_SAUDE,60 - 69,F,1,11,2,6,6,0
MS,INDETERMINADA,VIA_PUBLICA,60 - 69,M,1,11,2,4,6,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,F,13,11,3,0,6,0
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,M,31,11,3,0,6,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,F,85,11,3,1,6,0
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,M,112,11,3,1,6,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,F,2,11,3,2,6,0
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,M,5,11,3,2,6,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,60 - 69,F,1,11,3,4,6,0
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,60 - 69,M,1,11,3,4,6,1
MS,PNEUMONIA,DOMICILIO,60 - 69,F,3,11,4,0,6,0
MS,PNEUMONIA,DOMICILIO,60 - 69,M,10,11,4,0,6,1
MS,PNEUMONIA,HOSPITAL,60 - 69,F,214,11,4,1,6,0
MS,PNEUMONIA,HOSPITAL,60 - 69,M,352,11,4,1,6,1
MS,PNEUMONIA,OUTRO,60 - 69,F,2,11,4,2,6,0
MS,PNEUMONIA,VIA_PUBLICA,60 - 69,F,1,11,4,4,6,0
MS,SEPTICEMIA,DOMICILIO,60 - 69,F,5,11,5,0,6,0
MS,SEPTICEMIA,DOMICILIO,60 - 69,M,6,11,5,0,6,1
MS,SEPTICEMIA,HOSPITAL,60 - 69,F,196,11,5,1,6,0
MS,SEPTICEMIA,HOSPITAL,60 - 69,M,221,11,5,1,6,1
MS,SEPTICEMIA,OUTRO,60 - 69,M,2,11,5,2,6,1
MS,SRAG,HOSPITAL,60 - 69,F,7,11,6,1,6,0
MS,SRAG,HOSPITAL,60 - 69,M,3,11,6,1,6,1
MT,OUTRAS,DOMICILIO,60 - 69,F,114,12,0,0,6,0
MT,OUTRAS,DOMICILIO,60 - 69,M,176,12,0,0,6,1
MT,OUTRAS,HOSPITAL,60 - 69,F,247,12,0,1,6,0
MT,OUTRAS,HOSPITAL,60 - 69,I,1,12,0,1,6,2
MT,OUTRAS,HOSPITAL,60 - 69,M,363,12,0,1,6,1
MT,OUTRAS,IGNORADO,60 - 69,F,151,12,0,5,6,0
MT,OUTRAS,IGNORADO,60 - 69,M,237,12,0,5,6,1
MT,OUTRAS,OUTRO,60 - 69,F,52,12,0,2,6,0
MT,OUTRAS,OUTRO,60 - 69,M,76,12,0,2,6,1
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,F,4,12,0,3,6,0
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,M,10,12,0,3,6,1
MT,OUTRAS,POSTO_SAUDE,60 - 69,M,1,12,0,6,6,1
MT,OUTRAS,VIA_PUBLICA,60 - 69,F,4,12,0,4,6,0
MT,OUTRAS,VIA_PUBLICA,60 - 69,M,35,12,0,4,6,1
MT,COVID,HOSPITAL,60 - 69,F,10,12,1,1,6,0
MT,COVID,HOSPITAL,60 - 69,M,8,12,1,1,6,1
MT,COVID,IGNORADO,60 - 69,F,2,12,1,5,6,0
MT,COVID,IGNORADO,60 - 69,M,4,12,1,5,6,1
MT,INDETERMINADA,HOSPITAL,60 - 69,F,2,12,2,1,6,0
MT,INDETERMINADA,IGNORADO,60 - 69,F,1,12,2,5,6,0
MT,INDETERMINADA,IGNORADO,60 - 69,M,4,12,2,5,6,1
MT,INDETERMINADA,OUTRO,60 - 69,M,2,12,2,2,6,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,F,9,12,3,0,6,0
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,I,1,12,3,0,6,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,60 - 69,M,13,12,3,0,6,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,F,65,12,3,1,6,0
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,60 - 69,M,87,12,3,1,6,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,60 - 69,F,34,12,3,5,6,0
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,60 - 69,M,36,12,3,5,6,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,F,6,12,3,2,6,0
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,60 - 69,M,13,12,3,2,6,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,1,12,3,3,6,1
MT,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,60 - 69,F,1,12,3,6,6,0
MT,PNEUMONIA,DOMICILIO,60 - 69,F,2,12,4,0,6,0
MT,PNEUMONIA,DOMICILIO,60 - 69,M,4,12,4,0,6,1
MT,PNEUMONIA,HOSPITAL,60 - 69,F,126,12,4,1,6,0
MT,PNEUMONIA,HOSPITAL,60 - 69,I,1,12,4,1,6,2
MT,PNEUMONIA,HOSPITAL,60 - 69,M,161,12,4,1,6,1
MT,PNEUMONIA,IGNORADO,60 - 69,F,52,12,4,5,6,0
MT,PNEUMONIA,IGNORADO,60 - 69,M,83,12,4,5,6,1
MT,PNEUMONIA,OUTRO,60 - 69,F,9,12,4,2,6,0
MT,PNEUMONIA,OUTRO,60 - 69,M,8,12,4,2,6,1
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,1,12,4,3,6,1
MT,PNEUMONIA,VIA_PUBLICA,60 - 69,F,1,12,4,4,6,0
MT,SEPTICEMIA,DOMICILIO,60 - 69,F,1,12,5,0,6,0
MT,SEPTICEMIA,DOMICILIO,60 - 69,M,1,12,5,0,6,1
MT,SEPTICEMIA,HOSPITAL,60 - 69,F,115,12,5,1,6,0
MT,SEPTICEMIA,HOSPITAL,60 - 69,M,152,12,5,1,6,1
MT,SEPTICEMIA,IGNORADO,60 - 69,F,67,12,5,5,6,0
MT,SEPTICEMIA,IGNORADO,60 - 69,M,71,12,5,5,6,1
MT,SEPTICEMIA,OUTRO,60 - 69,F,6,12,5,2,6,0
MT,SEPTICEMIA,OUTRO,60 - 69,M,9,12,5,2,6,1
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,60 - 69,M,2,12,5,3,6,1
MT,SEPTICEMIA,SAMU,60 - 69,M,1,12,5,8,6,1
MT,SRAG,HOSPITAL,60 - 69,F,3,12,6,1,6,0
MT,SRAG,HOSPITAL,60 - 69,M,2,12,6,1,6,1
MT,SRAG,IGNORADO,60 - 69,F,3,12,6,5,6,0
MT,SRAG,OUTRO,60 - 69,M,1,12,6,2,6,1
PA,OUTRAS,AMBULANCIA,60 - 69,F,1,13,0,7,6,0
PA,OUTRAS,AMBULANCIA,60 - 69,M,3,13,0,7,6,1
PA,OUTRAS,DOMICILIO,60 - 69,F,207,13,0,0,6,0
PA,OUTRAS,DOMICILIO,60 - 69,M,427,13,0,0,6,1
PA,OUTRAS,HOSPITAL,60 - 69,F,528,13,0,1,6,0
PA,OUTRAS,HOSPITAL,60 - 69,I,1,13,0,1,6,2
PA,OUTRAS,HOSPITAL,60 - 69,M,765,13,0,1,6,1
PA,OUTRAS,IGNORADO,60 - 69,F,10,13,0,5,6,0
PA,OUTRAS,IGNORADO,60 - 69,M,28,13,0,5,6,1
PA,OUTRAS,OUTRO,60 - 69,F,22,13,0,2,6,0
PA,OUTRAS,OUTRO,60 - 69,M,60,13,0,2,6,1
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,F,61,13,0,3,6,0
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,60 - 69,M,108,13,0,3,6,1
PA,OUTRAS,POSTO_SAUDE,60 - 69,M,1,13,0,6,6,1
PA,OUTRAS,VIA_PUBLICA,60 - 69,F,11,13,0,4,6,0
PA,OUTRAS,VIA_PUBLICA,60 - 69,M,43,13,0,4,6,1
PA,COVID,DOMICILIO,60 - 69,M,1,13,1,0,6,1
PA,COVID,HOSPITAL,60 - 69,F,2,13,1,1,6,0
PA,COVID,HOSPITAL,60 - 69,M,9,13,1,1,6,1
PA,COVID,IGNORADO,60 - 69,F,1,13,1,5,6,0
PA,COVID,OUTROS_SERVICOS_SAUDE,60 - 69,M,1,13,1,3,6,1
PA,INDETERMINADA,DOMICILIO,60 - 69,F,8,13,2,0,6,0
PA,INDETERMINADA,DOMICILIO,60 - 69,M,18,13,2,0,6,1
PA,INDETERMINADA,HOSPITAL,60 - 69,F,3,13,2,1,6,0
PA,INDETERMINADA,HOSPITAL,60 - 69,M,2,13,2,1,6,1
PA,INDETERMINADA,IGNORADO,60 - 69,F,1,13,2,5,6,0
PA,INDETERMINADA,OUTRO,60 - 69,F,2,13,2,2,6,0
PA,INDETERMINADA,OUTRO,60 - 69,M,2,13,2,2,6,1
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,60 - 69,M,1,13,2,3,6,1
PA,INDETERMINADA,VIA_PUBLICA,60 - 69,F,1,13,2,4,6,0
PA,INDETERMINADA,VIA_PUBLICA,60 - 69,M,2,13,2,4,6,1
