uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MG,SRAG,DOMICILIO,"60 - 69",M,1
MG,SRAG,HOSPITAL,"60 - 69",F,20
MG,SRAG,HOSPITAL,"60 - 69",M,27
MG,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
MG,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
MS,OUTRAS,DOMICILIO,"60 - 69",F,127
MS,OUTRAS,DOMICILIO,"60 - 69",M,242
MS,OUTRAS,HOSPITAL,"60 - 69",F,331
MS,OUTRAS,HOSPITAL,"60 - 69",M,529
MS,OUTRAS,OUTRO,"60 - 69",F,13
MS,OUTRAS,OUTRO,"60 - 69",M,43
MS,OUTRAS,POSTO_SAUDE,"60 - 69",F,1
MS,OUTRAS,POSTO_SAUDE,"60 - 69",M,3
MS,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
MS,OUTRAS,VIA_PUBLICA,"60 - 69",M,30
MS,COVID,DOMICILIO,"60 - 69",F,1
MS,COVID,HOSPITAL,"60 - 69",F,8
MS,COVID,HOSPITAL,"60 - 69",M,11
MS,INDETERMINADA,DOMICILIO,"60 - 69",F,5
MS,INDETERMINADA,DOMICILIO,"60 - 69",M,9
MS,INDETERMINADA,HOSPITAL,"60 - 69",F,1
MS,INDETERMINADA,HOSPITAL,"60 - 69",M,2
MS,INDETERMINADA,OUTRO,"60 - 69",M,1
MS,INDETERMINADA,POSTO_SAUDE,"60 - 69",F,1
MS,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,13
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,31
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,85
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,112
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,5
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
MS,PNEUMONIA,DOMICILIO,"60 - 69",F,3
MS,PNEUMONIA,DOMICILIO,"60 - 69",M,10
MS,PNEUMONIA,HOSPITAL,"60 - 69",F,214
MS,PNEUMONIA,HOSPITAL,"60 - 69",M,352
MS,PNEUMONIA,OUTRO,"60 - 69",F,2
MS,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
MS,SEPTICEMIA,DOMICILIO,"60 - 69",F,5
MS,SEPTICEMIA,DOMICILIO,"60 - 69",M,6
MS,SEPTICEMIA,HOSPITAL,"60 - 69",F,196
MS,SEPTICEMIA,HOSPITAL,"60 - 69",M,221
MS,SEPTICEMIA,OUTRO,"60 - 69",M,2
MS,SRAG,HOSPITAL,"60 - 69",F,7
MS,SRAG,HOSPITAL,"60 - 69",M,3
MT,OUTRAS,DOMICILIO,"60 - 69",F,114
MT,OUTRAS,DOMICILIO,"60 - 69",M,176
MT,OUTRAS,HOSPITAL,"60 - 69",F,247
MT,OUTRAS,HOSPITAL,"60 - 69",I,1
MT,OUTRAS,HOSPITAL,"60 - 69",M,363
MT,OUTRAS,IGNORADO,"60 - 69",F,151
MT,OUTRAS,IGNORADO,"60 - 69",M,237
MT,OUTRAS,OUTRO,"60 - 69",F,52
MT,OUTRAS,OUTRO,"60 - 69",M,76
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,10
MT,OUTRAS,POSTO_SAUDE,"60 - 69",M,1
MT,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
MT,OUTRAS,VIA_PUBLICA,"60 - 69",M,35
MT,COVID,HOSPITAL,"60 - 69",F,10
MT,COVID,HOSPITAL,"60 - 69",M,8
MT,COVID,IGNORADO,"60 - 69",F,2
MT,COVID,IGNORADO,"60 - 69",M,4
MT,INDETERMINADA,HOSPITAL,"60 - 69",F,2
MT,INDETERMINADA,IGNORADO,"60 - 69",F,1
MT,INDETERMINADA,IGNORADO,"60 - 69",M,4
MT,INDETERMINADA,OUTRO,"60 - 69",M,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,9
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",I,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,13
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,65
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,87
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,34
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,36
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,6
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,13
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
MT,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",F,1
MT,PNEUMONIA,DOMICILIO,"60 - 69",F,2
MT,PNEUMONIA,DOMICILIO,"60 - 69",M,4
MT,PNEUMONIA,HOSPITAL,"60 - 69",F,126
MT,PNEUMONIA,HOSPITAL,"60 - 69",I,1
MT,PNEUMONIA,HOSPITAL,"60 - 69",M,161
MT,PNEUMONIA,IGNORADO,"60 - 69",F,52
MT,PNEUMONIA,IGNORADO,"60 - 69",M,83
MT,PNEUMONIA,OUTRO,"60 - 69",F,9
MT,PNEUMONIA,OUTRO,"60 - 69",M,8
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
MT,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
MT,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
MT,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
MT,SEPTICEMIA,HOSPITAL,"60 - 69",F,115
MT,SEPTICEMIA,HOSPITAL,"60 - 69",M,152
MT,SEPTICEMIA,IGNORADO,"60 - 69",F,67
MT,SEPTICEMIA,IGNORADO,"60 - 69",M,71
MT,SEPTICEMIA,OUTRO,"60 - 69",F,6
MT,SEPTICEMIA,OUTRO,"60 - 69",M,9
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
MT,SEPTICEMIA,SAMU,"60 - 69",M,1
MT,SRAG,HOSPITAL,"60 - 69",F,3
MT,SRAG,HOSPITAL,"60 - 69",M,2
MT,SRAG,IGNORADO,"60 - 69",F,3
MT,SRAG,OUTRO,"60 - 69",M,1
PA,OUTRAS,AMBULANCIA,"60 - 69",F,1
PA,OUTRAS,AMBULANCIA,"60 - 69",M,3
PA,OUTRAS,DOMICILIO,"60 - 69",F,207
PA,OUTRAS,DOMICILIO,"60 - 69",M,427
PA,OUTRAS,HOSPITAL,"60 - 69",F,528
PA,OUTRAS,HOSPITAL,"60 - 69",I,1
PA,OUTRAS,HOSPITAL,"60 - 69",M,765
PA,OUTRAS,IGNORADO,"60 - 69",F,10
PA,OUTRAS,IGNORADO,"60 - 69",M,28
PA,OUTRAS,OUTRO,"60 - 69",F,22
PA,OUTRAS,OUTRO,"60 - 69",M,60
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,61
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,108
PA,OUTRAS,POSTO_SAUDE,"60 - 69",M,1
PA,OUTRAS,VIA_PUBLICA,"60 - 69",F,11
PA,OUTRAS,VIA_PUBLICA,"60 - 69",M,43
PA,COVID,DOMICILIO,"60 - 69",M,1
PA,COVID,HOSPITAL,"60 - 69",F,2
PA,COVID,HOSPITAL,"60 - 69",M,9
PA,COVID,IGNORADO,"60 - 69",F,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PA,INDETERMINADA,DOMICILIO,"60 - 69",F,8
PA,INDETERMINADA,DOMICILIO,"60 - 69",M,18
PA,INDETERMINADA,HOSPITAL,"60 - 69",F,3
PA,INDETERMINADA,HOSPITAL,"60 - 69",M,2
PA,INDETERMINADA,IGNORADO,"60 - 69",F,1
PA,INDETERMINADA,OUTRO,"60 - 69",F,2
PA,INDETERMINADA,OUTRO,"60 - 69",M,2
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PA,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
PA,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,26
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,32
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,145
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,193
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,4
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,4
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,17
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,33
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
PA,PNEUMONIA,AMBULANCIA,"60 - 69",F,1
PA,PNEUMONIA,DOMICILIO,"60 - 69",F,21
PA,PNEUMONIA,DOMICILIO,"60 - 69",M,26
PA,PNEUMONIA,HOSPITAL,"60 - 69",F,295
PA,PNEUMONIA,HOSPITAL,"60 - 69",M,394
PA,PNEUMONIA,IGNORADO,"60 - 69",M,2
PA,PNEUMONIA,OUTRO,"60 - 69",F,4
PA,PNEUMONIA,OUTRO,"60 - 69",M,6
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,27
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,34
PA,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,3
PA,SEPTICEMIA,DOMICILIO,"60 - 69",F,11
PA,SEPTICEMIA,DOMICILIO,"60 - 69",M,16
PA,SEPTICEMIA,HOSPITAL,"60 - 69",F,254
PA,SEPTICEMIA,HOSPITAL,"60 - 69",M,296
PA,SEPTICEMIA,IGNORADO,"60 - 69",F,1
PA,SEPTICEMIA,IGNORADO,"60 - 69",M,1
PA,SEPTICEMIA,OUTRO,"60 - 69",F,1
PA,SEPTICEMIA,OUTRO,"60 - 69",M,3
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,29
PA,SRAG,DOMICILIO,"60 - 69",F,1
PA,SRAG,HOSPITAL,"60 - 69",F,11
PA,SRAG,HOSPITAL,"60 - 69",M,10
PA,SRAG,OUTRO,"60 - 69",M,1
PA,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
PA,SRAG,VIA_PUBLICA,"60 - 69",M,1
PB,OUTRAS,DOMICILIO,"60 - 69",F,216
PB,OUTRAS,DOMICILIO,"60 - 69",M,439
PB,OUTRAS,HOSPITAL,"60 - 69",F,462
PB,OUTRAS,HOSPITAL,"60 - 69",M,652
PB,OUTRAS,IGNORADO,"60 - 69",F,1
PB,OUTRAS,IGNORADO,"60 - 69",M,7
PB,OUTRAS,OUTRO,"60 - 69",F,14
PB,OUTRAS,OUTRO,"60 - 69",M,41
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,25
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,43
PB,OUTRAS,VIA_PUBLICA,"60 - 69",F,10
PB,OUTRAS,VIA_PUBLICA,"60 - 69",M,31
PB,COVID,HOSPITAL,"60 - 69",F,5
PB,COVID,HOSPITAL,"60 - 69",M,3
PB,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PB,INDETERMINADA,DOMICILIO,"60 - 69",F,3
PB,INDETERMINADA,DOMICILIO,"60 - 69",M,8
PB,INDETERMINADA,HOSPITAL,"60 - 69",M,2
PB,INDETERMINADA,OUTRO,"60 - 69",M,2
PB,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,21
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,37
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,129
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,131
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,13
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
PB,PNEUMONIA,DOMICILIO,"60 - 69",F,9
PB,PNEUMONIA,DOMICILIO,"60 - 69",M,33
PB,PNEUMONIA,HOSPITAL,"60 - 69",F,178
PB,PNEUMONIA,HOSPITAL,"60 - 69",M,237
PB,PNEUMONIA,OUTRO,"60 - 69",F,1
PB,PNEUMONIA,OUTRO,"60 - 69",M,3
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,11
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
PB,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
PB,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
PB,SEPTICEMIA,DOMICILIO,"60 - 69",F,10
PB,SEPTICEMIA,DOMICILIO,"60 - 69",M,9
PB,SEPTICEMIA,HOSPITAL,"60 - 69",F,236
PB,SEPTICEMIA,HOSPITAL,"60 - 69",M,260
PB,SEPTICEMIA,OUTRO,"60 - 69",F,1
PB,SEPTICEMIA,OUTRO,"60 - 69",M,3
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,7
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
PB,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
PB,SRAG,HOSPITAL,"60 - 69",F,7
PB,SRAG,HOSPITAL,"60 - 69",M,9
PB,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PB,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
PE,OUTRAS,DOMICILIO,"60 - 69",F,435
PE,OUTRAS,DOMICILIO,"60 - 69",M,777
PE,OUTRAS,HOSPITAL,"60 - 69",F,1207
PE,OUTRAS,HOSPITAL,"60 - 69",M,1510
PE,OUTRAS,IGNORADO,"60 - 69",F,24
PE,OUTRAS,IGNORADO,"60 - 69",M,37
PE,OUTRAS,OUTRO,"60 - 69",F,27
PE,OUTRAS,OUTRO,"60 - 69",M,97
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,98
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,118
PE,OUTRAS,VIA_PUBLICA,"60 - 69",F,14
PE,OUTRAS,VIA_PUBLICA,"60 - 69",M,88
PE,COVID,DOMICILIO,"60 - 69",M,1
PE,COVID,HOSPITAL,"60 - 69",F,7
PE,COVID,HOSPITAL,"60 - 69",M,13
PE,INDETERMINADA,DOMICILIO,"60 - 69",F,9
PE,INDETERMINADA,DOMICILIO,"60 - 69",M,27
PE,INDETERMINADA,HOSPITAL,"60 - 69",F,6
PE,INDETERMINADA,HOSPITAL,"60 - 69",M,8
PE,INDETERMINADA,IGNORADO,"60 - 69",M,2
PE,INDETERMINADA,OUTRO,"60 - 69",M,6
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
PE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,57
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,65
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,227
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,236
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,3
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,5
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,4
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,17
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,20
PE,PNEUMONIA,DOMICILIO,"60 - 69",F,38
PE,PNEUMONIA,DOMICILIO,"60 - 69",M,78
PE,PNEUMONIA,HOSPITAL,"60 - 69",F,321
PE,PNEUMONIA,HOSPITAL,"60 - 69",M,465
PE,PNEUMONIA,IGNORADO,"60 - 69",F,1
PE,PNEUMONIA,IGNORADO,"60 - 69",M,5
PE,PNEUMONIA,OUTRO,"60 - 69",F,2
PE,PNEUMONIA,OUTRO,"60 - 69",M,3
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,17
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,21
PE,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
PE,SEPTICEMIA,DOMICILIO,"60 - 69",F,32
PE,SEPTICEMIA,DOMICILIO,"60 - 69",M,45
PE,SEPTICEMIA,HOSPITAL,"60 - 69",F,849
PE,SEPTICEMIA,HOSPITAL,"60 - 69",I,1
PE,SEPTICEMIA,HOSPITAL,"60 - 69",M,923
PE,SEPTICEMIA,IGNORADO,"60 - 69",F,11
PE,SEPTICEMIA,IGNORADO,"60 - 69",M,7
PE,SEPTICEMIA,OUTRO,"60 - 69",F,2
PE,SEPTICEMIA,OUTRO,"60 - 69",M,3
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,18
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,31
PE,SRAG,DOMICILIO,"60 - 69",M,2
PE,SRAG,HOSPITAL,"60 - 69",F,14
PE,SRAG,HOSPITAL,"60 - 69",M,16
PE,SRAG,OUTRO,"60 - 69",M,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PI,OUTRAS,AMBULANCIA,"60 - 69",M,2
PI,OUTRAS,DOMICILIO,"60 - 69",F,140
PI,OUTRAS,DOMICILIO,"60 - 69",M,258
PI,OUTRAS,HOSPITAL,"60 - 69",F,209
PI,OUTRAS,HOSPITAL,"60 - 69",M,271
PI,OUTRAS,IGNORADO,"60 - 69",M,4
PI,OUTRAS,OUTRO,"60 - 69",F,10
PI,OUTRAS,OUTRO,"60 - 69",M,28
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,13
PI,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
PI,OUTRAS,VIA_PUBLICA,"60 - 69",M,17
PI,COVID,DOMICILIO,"60 - 69",F,1
PI,COVID,HOSPITAL,"60 - 69",F,4
PI,COVID,HOSPITAL,"60 - 69",M,4
PI,INDETERMINADA,DOMICILIO,"60 - 69",F,1
PI,INDETERMINADA,DOMICILIO,"60 - 69",M,4
PI,INDETERMINADA,HOSPITAL,"60 - 69",M,1
PI,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
PI,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"60 - 69",F,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,34
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,41
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,67
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,99
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,3
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
PI,PNEUMONIA,AMBULANCIA,"60 - 69",F,3
PI,PNEUMONIA,DOMICILIO,"60 - 69",F,7
PI,PNEUMONIA,DOMICILIO,"60 - 69",M,13
PI,PNEUMONIA,HOSPITAL,"60 - 69",F,103
PI,PNEUMONIA,HOSPITAL,"60 - 69",M,129
PI,PNEUMONIA,IGNORADO,"60 - 69",M,1
PI,PNEUMONIA,OUTRO,"60 - 69",M,2
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
PI,SEPTICEMIA,AMBULANCIA,"60 - 69",F,1
PI,SEPTICEMIA,AMBULANCIA,"60 - 69",M,1
PI,SEPTICEMIA,DOMICILIO,"60 - 69",F,7
PI,SEPTICEMIA,DOMICILIO,"60 - 69",M,7
PI,SEPTICEMIA,HOSPITAL,"60 - 69",F,120
PI,SEPTICEMIA,HOSPITAL,"60 - 69",M,143
PI,SEPTICEMIA,OUTRO,"60 - 69",F,1
PI,SEPTICEMIA,OUTRO,"60 - 69",M,4
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
PI,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
PI,SRAG,DOMICILIO,"60 - 69",M,2
PI,SRAG,HOSPITAL,"60 - 69",F,1
PI,SRAG,HOSPITAL,"60 - 69",M,2
PR,OUTRAS,AMBULANCIA,"60 - 69",M,1
PR,OUTRAS,DOMICILIO,"60 - 69",F,584
PR,OUTRAS,DOMICILIO,"60 - 69",I,1
PR,OUTRAS,DOMICILIO,"60 - 69",M,1224
PR,OUTRAS,HOSPITAL,"60 - 69",F,1553
PR,OUTRAS,HOSPITAL,"60 - 69",I,1
PR,OUTRAS,HOSPITAL,"60 - 69",M,2203
PR,OUTRAS,IGNORADO,"60 - 69",F,5
PR,OUTRAS,IGNORADO,"60 - 69",M,9
PR,OUTRAS,OUTRO,"60 - 69",F,55
PR,OUTRAS,OUTRO,"60 - 69",M,162
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,85
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,161
PR,OUTRAS,VIA_PUBLICA,"60 - 69",F,18
PR,OUTRAS,VIA_PUBLICA,"60 - 69",M,95
PR,COVID,DOMICILIO,"60 - 69",F,1
PR,COVID,DOMICILIO,"60 - 69",M,1
PR,COVID,HOSPITAL,"60 - 69",F,17
PR,COVID,HOSPITAL,"60 - 69",M,40
PR,COVID,OUTRO,"60 - 69",F,1
PR,COVID,OUTRO,"60 - 69",M,1
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PR,INDETERMINADA,DOMICILIO,"60 - 69",F,31
PR,INDETERMINADA,DOMICILIO,"60 - 69",M,43
PR,INDETERMINADA,HOSPITAL,"60 - 69",F,1
PR,INDETERMINADA,HOSPITAL,"60 - 69",M,4
PR,INDETERMINADA,OUTRO,"60 - 69",F,2
PR,INDETERMINADA,OUTRO,"60 - 69",M,5
PR,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,37
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,47
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,272
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,347
PR,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
PR,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,6
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,10
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,22
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,32
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
PR,PNEUMONIA,DOMICILIO,"60 - 69",F,20
PR,PNEUMONIA,DOMICILIO,"60 - 69",M,45
PR,PNEUMONIA,HOSPITAL,"60 - 69",F,787
PR,PNEUMONIA,HOSPITAL,"60 - 69",M,1150
PR,PNEUMONIA,OUTRO,"60 - 69",F,7
PR,PNEUMONIA,OUTRO,"60 - 69",M,9
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,8
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,24
PR,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,3
PR,SEPTICEMIA,DOMICILIO,"60 - 69",F,5
PR,SEPTICEMIA,DOMICILIO,"60 - 69",M,8
PR,SEPTICEMIA,HOSPITAL,"60 - 69",F,783
PR,SEPTICEMIA,HOSPITAL,"60 - 69",M,1019
PR,SEPTICEMIA,IGNORADO,"60 - 69",F,1
PR,SEPTICEMIA,IGNORADO,"60 - 69",M,1
PR,SEPTICEMIA,OUTRO,"60 - 69",F,7
PR,SEPTICEMIA,OUTRO,"60 - 69",M,9
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,25
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,12
PR,SRAG,DOMICILIO,"60 - 69",F,1
PR,SRAG,DOMICILIO,"60 - 69",M,1
PR,SRAG,HOSPITAL,"60 - 69",F,20
PR,SRAG,HOSPITAL,"60 - 69",M,18
PR,SRAG,OUTRO,"60 - 69",F,2
PR,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RJ,OUTRAS,DOMICILIO,"60 - 69",F,1010
RJ,OUTRAS,DOMICILIO,"60 - 69",M,1809
RJ,OUTRAS,HOSPITAL,"60 - 69",F,3100
RJ,OUTRAS,HOSPITAL,"60 - 69",M,3792
RJ,OUTRAS,IGNORADO,"60 - 69",F,19
RJ,OUTRAS,IGNORADO,"60 - 69",M,15
RJ,OUTRAS,OUTRO,"60 - 69",F,61
RJ,OUTRAS,OUTRO,"60 - 69",M,194
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,874
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1177
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",F,17
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",M,112
RJ,COVID,DOMICILIO,"60 - 69",M,1
